f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,price,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price.1,neighbourhood_cleansed,cancellation_policy,room_type,property_type,flag_n_bathrooms,flag_n_beds,flag_n_review_scores_rating,flag_n_reviews_per_month,flag_days_since
Apartment,Entire home/apt,strict,Real Bed,Hackney,140.0,4,1.0,95.0,41,1,1.27,0,1,1.0,964.0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,140.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,70.0,2,1.0,100.0,1,1,0.42,0,5,1.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,70.0,Hackney,flexible,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,68.0,2,1.0,100.0,1,1,0.05,0,3,1.0,588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,68.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,38.0,2,1.0,95.0,5,1,0.31,0,1,1.0,481.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,38.0,Hackney,moderate,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,180.0,4,2.0,100.0,2,1,1.0,0,2,2.0,58.0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,180.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,60.0,4,1.0,92.0,10,1,0.52,0,1,3.0,574.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,60.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,80.0,2,1.0,100.0,1,1,0.06,0,4,1.0,543.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,80.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,37.0,2,1.0,94.0,127,1,2.32,10,2,1.0,1643.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,37.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,45.0,2,1.0,92.0,17,1,0.38,0,1,1.0,1337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,45.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,48.0,2,2.0,96.0,0,1,0.51,0,3,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,48.0,Hackney,flexible,Private room,House,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,44.0,2,1.0,80.0,1,1,0.09,0,1,1.0,328.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,44.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
House,Entire home/apt,moderate,Real Bed,Hackney,130.0,4,1.5,100.0,1,1,0.18,0,3,2.0,166.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,130.0,Hackney,moderate,Entire home/apt,House,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,35.0,2,1.0,95.0,6,1,1.59,0,1,1.0,111.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,35.0,Hackney,moderate,Private room,Apartment,0,0,0,0,0
House,Entire home/apt,strict,Real Bed,Hackney,93.0,5,1.0,89.0,22,3,2.23,15,2,4.0,294.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,93.0,Hackney,strict,Entire home/apt,House,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,60.0,1,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,60.0,Hackney,flexible,Private room,House,0,0,1,1,1
House,Private room,moderate,Real Bed,Hackney,45.0,1,1.0,60.0,1,1,0.06,0,1,1.0,524.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,45.0,Hackney,moderate,Private room,House,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,61.0,2,1.0,93.0,12,1,1.25,0,3,1.0,286.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,61.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,100.0,2,1.0,96.0,0,1,0.51,0,3,1.0,399.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,100.0,Hackney,strict,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,85.0,2,1.0,90.0,4,1,0.52,30,2,1.0,228.0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,85.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
House,Entire home/apt,strict,Real Bed,Hackney,90.0,4,1.0,91.0,26,1,1.82,0,2,2.0,427.0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,90.0,Hackney,strict,Entire home/apt,House,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,80.0,2,2.0,100.0,4,1,0.49,0,1,1.0,242.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80.0,Hackney,flexible,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,75.0,2,1.0,99.0,34,1,0.6,25,3,1.0,1700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,75.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
House,Private room,strict,Real Bed,Hackney,47.0,1,1.0,98.0,48,1,1.2,0,2,1.0,1194.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,47.0,Hackney,strict,Private room,House,1,0,0,0,0
House,Entire home/apt,strict,Real Bed,Hackney,175.0,6,1.0,100.0,1,5,0.04,25,7,4.0,719.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,175.0,Hackney,strict,Entire home/apt,House,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,45.0,2,1.0,96.0,0,1,0.51,0,2,1.0,399.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,45.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,flexible,Real Bed,Hackney,79.0,2,1.0,93.0,3,1,0.16,0,1,1.0,573.0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,79.0,Hackney,flexible,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,moderate,Real Bed,Hackney,100.0,4,1.0,91.0,13,1,0.91,0,3,2.0,426.0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,100.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,30.0,2,1.0,96.0,0,1,0.51,0,7,1.0,399.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,30.0,Hackney,flexible,Private room,House,0,0,1,1,1
Apartment,Shared room,flexible,Real Bed,Hackney,31.0,2,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,31.0,Hackney,flexible,Shared room,Apartment,0,0,1,1,1
Apartment,Private room,moderate,Real Bed,Hackney,55.0,3,1.0,96.0,0,1,0.51,10,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55.0,Hackney,moderate,Private room,Apartment,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,73.0,4,1.0,90.0,3,2,0.86,10,4,2.0,103.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,73.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,100.0,4,1.0,90.0,2,3,0.36,150,2,2.0,167.0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,100.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,28.0,1,1.0,100.0,3,1,0.6,0,2,1.0,148.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,28.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,43.0,2,1.0,100.0,1,1,0.06,0,4,1.0,507.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,43.0,Hackney,flexible,Private room,House,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,88.0,6,1.0,100.0,2,1,0.53,0,5,3.0,111.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,88.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,strict,Real Bed,Hackney,41.0,2,1.5,96.0,0,1,0.51,0,2,1.0,399.0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,41.0,Hackney,strict,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,80.0,2,1.0,95.0,32,1,7.22,0,1,1.0,131.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,80.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
House,Private room,flexible,Real Bed,Hackney,47.0,2,1.0,96.0,6,1,0.25,0,2,1.0,704.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,47.0,Hackney,flexible,Private room,House,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,100.0,3,1.0,96.0,0,1,0.51,30,2,1.0,399.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,100.0,Hackney,strict,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,68.0,2,1.0,96.0,0,2,0.51,15,2,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,68.0,Hackney,strict,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,strict,Real Bed,Hackney,199.0,7,2.0,96.0,0,6,0.51,20,3,3.0,399.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,199.0,Hackney,strict,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,moderate,Real Bed,Hackney,100.0,4,1.0,95.0,35,2,1.48,25,1,2.0,708.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,100.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,30.0,1,1.0,100.0,1,1,0.23,0,3,1.0,131.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,30.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,moderate,Real Bed,Hackney,129.0,2,1.0,99.0,26,1,2.03,0,2,1.0,383.0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,129.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,36.0,2,1.0,96.0,0,1,0.51,8,7,1.0,399.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,36.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,moderate,Real Bed,Hackney,150.0,2,1.0,100.0,1,1,0.02,0,2,1.0,1306.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,150.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Private room,strict,Couch,Hackney,60.0,2,1.0,94.0,19,2,1.15,0,3,1.0,495.0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,60.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
Apartment,Private room,flexible,Real Bed,Hackney,45.0,2,1.0,96.0,0,1,0.51,15,1,1.0,399.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,45.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Entire home/apt,flexible,Real Bed,Hackney,65.0,2,1.0,96.0,0,1,0.51,10,3,1.0,399.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,65.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,moderate,Real Bed,Hackney,90.0,2,1.0,96.0,0,1,0.51,0,2,1.0,399.0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,90.0,Hackney,moderate,Entire home/apt,Apartment,0,0,1,1,1
House,Private room,moderate,Real Bed,Hackney,41.0,2,1.0,97.0,19,1,1.46,0,2,1.0,389.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,41.0,Hackney,moderate,Private room,House,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,35.0,2,1.0,98.0,19,1,2.78,0,2,1.0,203.0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,35.0,Hackney,moderate,Private room,Apartment,0,0,0,0,0
House,Private room,strict,Real Bed,Hackney,30.0,2,1.5,96.0,0,1,0.51,0,2,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,30.0,Hackney,strict,Private room,House,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,20.0,1,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,20.0,Hackney,flexible,Private room,Apartment,0,0,1,1,1
Apartment,Private room,strict,Real Bed,Hackney,50.0,2,1.0,96.0,11,1,0.24,15,2,1.0,1367.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,50.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
Apartment,Private room,moderate,Real Bed,Hackney,43.0,1,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,43.0,Hackney,moderate,Private room,Apartment,0,0,1,1,1
House,Private room,flexible,Real Bed,Hackney,60.0,2,1.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,Hackney,flexible,Private room,House,0,0,1,1,1
House,Private room,flexible,Real Bed,Hackney,89.0,1,2.0,96.0,0,1,0.51,0,1,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,89.0,Hackney,flexible,Private room,House,0,0,1,1,1
Apartment,Entire home/apt,flexible,Real Bed,Hackney,90.0,3,1.0,96.0,2,1,0.21,0,1,2.0,289.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,90.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,0,0
Apartment,Private room,flexible,Real Bed,Hackney,55.0,1,1.0,100.0,1,1,0.12,0,2,1.0,256.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,strict,Real Bed,Hackney,110.0,3,2.0,95.0,4,2,0.19,10,3,1.0,642.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,110.0,Hackney,strict,Entire home/apt,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,65.0,2,1.0,96.0,0,1,0.51,50,3,1.0,399.0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,65.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Private room,strict,Real Bed,Hackney,38.0,2,1.0,98.0,48,1,4.26,12,2,1.0,336.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,38.0,Hackney,strict,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,40.0,4,1.0,96.0,0,1,0.51,0,1,2.0,399.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,40.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,flexible,Real Bed,Hackney,65.0,4,1.0,96.0,0,1,0.51,0,8,2.0,399.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,65.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Private room,flexible,Real Bed,Hackney,40.0,2,1.0,90.0,2,1,0.91,0,1,1.0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,40.0,Hackney,flexible,Private room,Apartment,0,0,0,0,0
Apartment,Entire home/apt,flexible,Real Bed,Hackney,70.0,2,1.0,96.0,0,1,0.51,0,4,1.0,399.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,70.0,Hackney,flexible,Entire home/apt,Apartment,0,0,1,1,1
Apartment,Entire home/apt,moderate,Real Bed,Hackney,83.0,4,1.0,96.0,14,2,0.71,15,1,1.0,593.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,83.0,Hackney,moderate,Entire home/apt,Apartment,0,0,0,0,0
House,Private room,strict,Real Bed,Hackney,32.0,2,3.0,100.0,4,1,1.24,5,2,1.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,32.0,Hackney,strict,Private room,House,0,0,0,0,0
