f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,price,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,neighbourhood_cleansed,cancellation_policy,room_type,property_type,neighbourhood_cleansed
House,Entire home/apt,moderate,Real Bed,Islington,184.0,4,1.0,90.0,2,1,0.32,0,2,2.0,187.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Islington,moderate,Entire home/apt,House,Islington
Apartment,Private room,moderate,Real Bed,Islington,42.0,2,1.0,,0,1,,7,3,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,moderate,Private room,Apartment,Islington
House,Entire home/apt,moderate,Real Bed,Islington,100.0,2,1.0,100.0,1,2,0.05,0,6,1.0,574.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Islington,moderate,Entire home/apt,House,Islington
House,Private room,strict,Couch,Islington,45.0,2,1.0,94.0,20,1,0.81,20,3,1.0,740.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,strict,Private room,House,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,79.0,2,1.0,,0,1,,35,4,1.0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Islington,flexible,Entire home/apt,Apartment,Islington
House,Entire home/apt,flexible,Real Bed,Islington,150.0,4,1.0,90.0,2,1,0.87,0,2,2.0,68.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,House,Islington
House,Entire home/apt,strict,Real Bed,Islington,99.0,6,1.0,100.0,3,4,0.71,15,3,3.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Islington,strict,Entire home/apt,House,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,105.0,4,1.0,,0,1,,0,4,2.0,,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,146.0,6,1.0,92.0,43,1,1.11,10,3,3.0,1161.0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
House,Private room,flexible,Real Bed,Islington,35.0,2,0.5,,0,1,,0,1,1.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Islington,flexible,Private room,House,Islington
Apartment,Private room,flexible,Real Bed,Islington,28.0,1,1.0,,0,1,,0,1,1.0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,150.0,4,1.0,90.0,2,1,0.14,0,5,2.0,428.0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,90.0,2,1.0,,0,1,,0,5,1.0,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,60.0,2,1.0,100.0,2,1,0.28,0,1,1.0,216.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Private room,strict,Real Bed,Islington,70.0,2,1.0,90.0,30,1,0.89,25,1,1.0,1010.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,Islington,strict,Private room,Apartment,Islington
House,Private room,moderate,Real Bed,Islington,42.0,4,1.0,87.0,3,1,0.99,24,1,2.0,90.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Islington,moderate,Private room,House,Islington
Apartment,Private room,strict,Real Bed,Islington,49.0,2,2.0,87.0,33,1,1.43,19,1,1.0,693.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,Islington,strict,Private room,Apartment,Islington
Apartment,Private room,strict,Real Bed,Islington,95.0,1,2.0,,0,1,,0,3,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Islington,strict,Private room,Apartment,Islington
Apartment,Private room,strict,Real Bed,Islington,27.0,2,2.0,93.0,15,1,10.47,0,1,1.0,42.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,Islington,strict,Private room,Apartment,Islington
House,Private room,flexible,Real Bed,Islington,50.0,2,1.0,,0,1,,0,2,1.0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,flexible,Private room,House,Islington
Apartment,Private room,flexible,Real Bed,Islington,38.0,1,1.0,96.0,12,1,1.35,0,2,1.0,265.0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,225.0,5,1.0,,0,1,,0,4,2.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,150.0,4,1.0,,0,1,,0,1,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,40.0,2,1.0,90.0,4,1,1.08,15,1,1.0,110.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Private room,strict,Real Bed,Islington,50.0,2,1.0,,0,1,,0,1,1.0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Islington,strict,Private room,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,120.0,2,1.0,92.0,51,2,2.39,20,2,2.0,639.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,90.0,2,1.0,92.0,5,1,1.13,0,2,1.0,132.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Private room,moderate,Real Bed,Islington,54.0,2,1.0,,0,1,,6,1,1.0,,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,Islington,moderate,Private room,Apartment,Islington
House,Private room,moderate,Real Bed,Islington,38.0,2,2.5,60.0,1,1,0.48,10,2,1.0,61.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,moderate,Private room,House,Islington
House,Private room,flexible,Real Bed,Islington,60.0,4,1.0,,0,1,,0,1,2.0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Private room,House,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,69.0,4,1.0,97.0,21,1,1.94,0,2,2.0,324.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
House,Private room,moderate,Real Bed,Islington,43.0,2,1.0,95.0,4,1,0.45,20,2,1.0,263.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,moderate,Private room,House,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,80.0,3,1.0,,0,1,,0,5,1.0,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
House,Private room,flexible,Real Bed,Islington,50.0,1,1.0,,0,1,,0,1,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Islington,flexible,Private room,House,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,70.0,2,1.0,100.0,2,1,0.38,5,2,1.0,156.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,100.0,2,1.0,,0,1,,0,7,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,100.0,2,1.0,,0,1,,0,2,1.0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
House,Entire home/apt,strict,Real Bed,Islington,192.0,6,2.0,100.0,3,5,0.32,30,2,6.0,278.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,House,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,80.0,2,1.0,,0,1,,0,2,2.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,50.0,2,1.0,,0,1,,0,14,1.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,140.0,5,1.0,94.0,7,5,1.27,0,4,4.0,165.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Private room,strict,Real Bed,Islington,70.0,2,1.0,98.0,9,1,0.41,20,1,1.0,652.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,Islington,strict,Private room,Apartment,Islington
House,Entire home/apt,moderate,Real Bed,Islington,100.0,4,1.5,95.0,13,3,0.91,0,3,2.0,429.0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,moderate,Entire home/apt,House,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,90.0,2,1.0,93.0,36,2,0.54,0,2,1.0,2016.0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,160.0,5,1.0,,0,1,,20,3,3.0,,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,150.0,6,2.0,80.0,1,1,0.05,0,5,3.0,571.0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,68.0,2,1.0,93.0,3,1,2.57,0,2,1.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,57.0,1,1.0,92.0,20,1,4.08,0,1,1.0,146.0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,80.0,3,1.0,93.0,3,2,0.16,15,5,2.0,575.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,199.0,4,1.0,100.0,2,1,0.05,0,3,2.0,1304.0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,50.0,2,1.0,100.0,2,1,0.28,0,1,1.0,213.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
House,Private room,flexible,Real Bed,Islington,40.0,2,1.5,,0,1,,0,1,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Islington,flexible,Private room,House,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,169.0,4,2.0,100.0,2,4,0.1,25,3,2.0,584.0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,55.0,1,1.0,,0,1,,0,2,1.0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
House,Entire home/apt,flexible,Real Bed,Islington,275.0,6,2.0,,0,1,,0,3,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Islington,flexible,Entire home/apt,House,Islington
House,Entire home/apt,strict,Real Bed,Islington,159.0,8,2.5,,0,1,,0,10,4.0,,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,House,Islington
Apartment,Private room,strict,Real Bed,Islington,80.0,2,2.0,95.0,22,2,0.48,25,30,3.0,1377.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,strict,Private room,Apartment,Islington
Apartment,Private room,strict,Real Bed,Islington,60.0,2,1.0,97.0,7,4,1.03,0,2,1.0,202.0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,Islington,strict,Private room,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,80.0,4,1.0,90.0,2,1,0.25,0,1,2.0,235.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,120.0,4,1.0,81.0,23,4,3.19,15,2,2.0,215.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,95.0,2,1.0,97.0,19,1,0.95,0,1,1.0,599.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,30.0,1,1.0,60.0,1,1,0.04,0,1,1.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,90.0,3,1.0,92.0,5,2,0.86,30,2,1.0,174.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,90.0,2,1.0,100.0,1,1,0.5,0,1,1.0,59.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Private room,moderate,Real Bed,Islington,40.0,2,1.5,,0,1,,0,2,1.0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,moderate,Private room,Apartment,Islington
House,Entire home/apt,strict,Real Bed,Islington,319.0,10,3.0,100.0,1,1,0.48,0,3,6.0,61.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,House,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,240.0,8,2.0,,0,4,,10,1,4.0,,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,flexible,Real Bed,Islington,40.0,2,1.0,100.0,1,1,1.0,0,2,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Islington,flexible,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,strict,Real Bed,Islington,120.0,6,1.0,80.0,15,1,2.8,0,2,2.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Islington,strict,Entire home/apt,Apartment,Islington
House,Private room,moderate,Real Bed,Islington,30.0,2,1.0,96.0,130,1,3.09,10,2,1.0,1260.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Islington,moderate,Private room,House,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,108.0,4,1.0,93.0,35,2,3.23,30,3,1.0,324.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Private room,flexible,Real Bed,Islington,150.0,2,2.0,,0,1,,0,1,1.0,,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Islington,flexible,Private room,Apartment,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,145.0,4,1.0,95.0,4,1,1.19,10,3,3.0,100.0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Entire home/apt,moderate,Real Bed,Islington,90.0,4,1.0,97.0,99,2,1.84,20,4,1.0,1614.0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Islington,moderate,Entire home/apt,Apartment,Islington
Apartment,Private room,strict,Real Bed,Islington,55.0,3,1.0,86.0,43,1,0.91,25,1,1.0,1415.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Islington,strict,Private room,Apartment,Islington
